cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL
0,1.8626676347148816,,24.60670717432342,0.011134921686933018,,1.0143353330642146,337,B0005_N04,False
1,1.858032791162709,,32.81677439837049,2.021497872579883,,1.011818740170203,336,B0005_N04,False
2,1.8528928672629883,,25.09544755243728,0.012951285953148078,,1.0087465666136266,335,B0005_N04,False
3,1.8476109443477644,,32.88088241559394,2.0197719810921697,,1.0058855398995772,334,B0005_N04,False
4,1.8404940507370104,,25.12575978590049,0.008008438051083686,,1.0030422465434325,333,B0005_N04,False
5,1.8346853195601551,,32.75164396584522,2.019965167294768,,1.0000934896017644,332,B0005_N04,False
6,1.8344997587123726,,25.07575445495139,0.012259001528903458,,1.0000792896211375,331,B0005_N04,False
7,1.8335447632224873,,32.70794058965471,2.022887158336566,,0.9998860441467751,330,B0005_N04,False
8,1.8329174902715224,,24.80939769818201,0.010239169189699414,,0.9996391934018931,329,B0005_N04,False
9,1.8318827781948805,,32.556845918744735,2.0234270910114516,,0.9996942921997893,328,B0005_N04,False
10,1.8329214698093546,,24.841563532274314,0.004882563055535996,,0.9999475503300052,327,B0005_N04,False
11,1.834344496784861,,32.472396925057836,2.0100563270132312,,1.0002720683878035,326,B0005_N04,False
12,1.8349835081975512,,24.881909528056976,0.0025517661338302095,,1.0000933062123671,325,B0005_N04,False
13,1.8350471833002382,,32.556528660709915,2.0126817232355365,,0.9997557303066361,324,B0005_N04,False
14,1.8298210080159782,,25.141446213411193,0.0035982032461081776,,0.9973701123668484,323,B0005_N04,False
15,1.8241468244163572,,32.52278385094837,2.0144646727692668,,0.9948829098421985,322,B0005_N04,False
16,1.8229720035863137,,25.016291469706278,0.0057405427462567625,,0.9949526869133237,321,B0005_N04,False
17,1.822213039654703,,32.482283627305755,2.012560951625282,,0.9944371972726017,320,B0005_N04,False
18,1.8221362716697642,,24.92977555160364,0.003708599225173386,,0.9944818372450542,319,B0005_N04,False
19,1.8224760232373078,,32.31043331472433,2.0166688134909783,,0.9941761053319931,318,B0005_N04,False
20,1.822326272095784,,24.820457274073185,0.009079564690028165,,0.9941972200008672,317,B0005_N04,False
21,1.8229814164376927,,32.17506583717716,2.0240478529661283,,0.9943421556284708,316,B0005_N04,False
22,1.8197035892223425,,24.986637068222308,0.012189911602813106,,0.9920894401989168,315,B0005_N04,False
23,1.8165257697939747,,25.07988430546679,0.011221196267452386,,0.9901999457383768,314,B0005_N04,False
24,1.8139354653640856,,32.443854681834694,2.01526934245473,,0.9882540908208197,313,B0005_N04,False
25,1.8130884981733442,,25.07045873939562,0.002697950602357604,,0.9880668704936028,312,B0005_N04,False
26,1.8132809171358188,,32.39625259251766,2.012165506388489,,0.988062070258349,311,B0005_N04,False
27,1.8132113361206514,,24.77145939015186,0.004897516686612191,,0.9881860043986399,310,B0005_N04,False
28,1.8129416674902323,,32.179979207301244,2.0127886073080536,,0.9880726858499779,309,B0005_N04,False
29,1.8081267647854264,,24.83259938330883,0.004404476490324739,,0.9851489731651396,308,B0005_N04,False
30,1.8031870218387756,,32.11561162782255,2.0145285621137012,,0.9822050301831167,307,B0005_N04,False
31,1.802282049452659,,24.7225840940034,0.003294057835247937,,0.9820615822266358,306,B0005_N04,False
32,1.801946339231798,,32.034619600337024,2.0141394922913145,,0.9817499635381883,305,B0005_N04,False
33,1.802375671453894,,24.75540289300366,0.003009494289006043,,0.9820790703617805,304,B0005_N04,False
34,1.8024492529983114,,32.02705998209057,2.011442822873561,,0.9822413256772803,303,B0005_N04,False
35,1.803054480143761,,24.71775082277292,-0.004048489653161851,,0.9824168370574684,302,B0005_N04,False
36,1.803413680830913,,32.06666128119547,2.0070976733066783,,0.982396590696588,301,B0005_N04,False
37,1.8042479220833298,,24.681331164046167,-0.0038939218818636904,,0.9822488086800965,300,B0005_N04,False
38,1.8029619044453908,,32.00957884297999,2.0063237657408095,,0.9821588759076172,299,B0005_N04,False
39,1.8249791712036048,,25.092512782740332,-0.0015847892182111849,,0.9801367466399101,298,B0005_N04,False
40,1.846568005284441,,32.49189038222936,2.011556217039646,,0.9756916538506207,297,B0005_N04,False
41,1.8472009540265946,,25.56003795817908,0.00235637232450898,,0.9707169293489398,296,B0005_N04,False
42,1.846475346429813,,32.75779932176241,2.0151423769663452,,0.9667284399281241,295,B0005_N04,False
43,1.8412419673785596,,25.293511419630143,0.006079045330580122,,0.9696509469297643,294,B0005_N04,False
44,1.8353725651748378,,32.43347524303267,2.014339274910584,,0.9742652600535977,293,B0005_N04,False
45,1.8299150849416028,,24.906318208010727,0.0024301308318992586,,0.9735349220464099,292,B0005_N04,False
46,1.8241018081703126,,32.10208160983781,2.01350278508181,,0.9736617615809093,291,B0005_N04,False
47,1.8238379103533344,,24.56820911046785,0.004728428981171172,,0.9701302432716435,290,B0005_N04,False
48,1.8244468066846877,,32.00714237956681,2.0187396139939335,,0.9706405567984451,289,B0005_N04,False
49,1.824799690508927,,24.720779895441797,0.010861921146366076,,0.9670871058185149,288,B0005_N04,False
50,1.8255023794945988,,31.9284529742679,2.017619412872802,,0.9681992491305031,287,B0005_N04,False
51,1.8206955857236062,,24.597700016813224,0.006031740276417831,,0.9725318358063116,286,B0005_N04,False
52,1.814893474099976,,31.793767537600385,2.0176511502621444,,0.969488821199342,285,B0005_N04,False
53,1.8147702722955086,,24.339922089791806,0.009538237200654347,,0.972134458379913,284,B0005_N04,False
54,1.815332662307764,,31.68091110606939,2.0207365912229385,,0.9673694826080962,283,B0005_N04,False
55,1.8145085995735357,,24.252913417520503,0.008940836070807968,,0.9661244550213124,282,B0005_N04,False
56,1.8137921859163972,,31.677836941165104,2.014067511326034,,0.9622319400996174,281,B0005_N04,False
57,1.8073560258101684,,24.380991166737278,0.0007729440286440407,,0.9607566945155744,280,B0005_N04,False
58,1.8024865030712602,,31.617146255600073,2.011801658730478,,0.9574920637119633,279,B0005_N04,False
59,1.8029771380100192,,24.244432110099144,0.002866105715157573,,0.9562251136131922,278,B0005_N04,False
60,1.8038258717649225,,31.60355852312773,2.009716201525966,,0.9554003416742675,277,B0005_N04,False
61,1.819191793541814,,24.80370034130607,-0.0009215955408604271,,0.9534062529020766,276,B0005_N04,False
62,1.835508512841309,,23.895061048557988,0.00196527710642776,,0.9549724723968078,275,B0005_N04,False
63,1.8510581127207892,,31.992201330175757,2.0093010540507463,,0.9591609929093969,274,B0005_N04,False
64,1.8405765565388947,,24.236823214368606,0.00258662045807858,,0.9581669466504497,273,B0005_N04,False
65,1.8306648565006576,,32.06860056645267,2.0120107480243976,,0.9550903782151998,272,B0005_N04,False
66,1.8257252877088053,,24.112449513329143,0.004790047808773224,,0.9527976057971597,271,B0005_N04,False
67,1.8202285508449687,,31.91248852040801,2.0134354022732626,,0.9563376140321234,270,B0005_N04,False
68,1.8138537998471829,,23.672524689216676,-0.0005803948441324941,,0.9570540112648248,269,B0005_N04,False
69,1.8104187714572137,,31.522798914032013,2.0089721050575817,,0.9566041215878944,268,B0005_N04,False
70,1.808846625442197,,23.613367351810158,-0.0013961630535939636,,0.9531004888029837,267,B0005_N04,False
71,1.8065335988936428,,31.368266864433934,2.0087523644149385,,0.9525977618862215,266,B0005_N04,False
72,1.8031014292681022,,23.948688219797496,-0.0016522908669823573,,0.9503826819197954,265,B0005_N04,False
73,1.8001984190629352,,32.00746281647937,2.0107862955115388,,0.9548143131983289,264,B0005_N04,False
