cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL
0,1.8957798047167556,,24.045767254729462,0.0050885507579567675,,1.008260767189897,335,B0007_N19,False
1,1.8899041619264707,,32.68813216524206,1.978033481926789,,1.0054153351377517,334,B0007_N19,False
2,1.8842389485794464,,24.51675036548265,0.025175864190434268,,1.0027183404420161,333,B0007_N19,False
3,1.8793209503281119,,32.68732868557527,1.9526668556969382,,0.9999326042584471,332,B0007_N19,False
4,1.879765911800843,,24.67980849377667,0.05076317938143727,,0.999933524540136,331,B0007_N19,False
5,1.8800555391164058,,32.560644193502874,1.9296087465610583,,1.0000752209732495,330,B0007_N19,False
6,1.8799053667234138,,24.682626996829846,0.07471937253914188,,0.9999113759614795,329,B0007_N19,False
7,1.8800748977111414,,32.31854935388229,1.9091831961237002,,0.9999564638974833,328,B0007_N19,False
8,1.8792744312796592,,24.670559212425875,0.09892400708807009,,0.9995992574620253,327,B0007_N19,False
9,1.878218135189593,,32.09145375673817,1.8826642958175126,,0.9992618136416432,326,B0007_N19,False
10,1.8782036254091066,,24.753978383926867,0.12576500587923167,,0.9996840478251326,325,B0007_N19,False
11,1.8789672377406872,,32.08855173559125,1.8624544852581244,,0.999793002772253,324,B0007_N19,False
12,1.8792866500129979,,24.9583840733731,0.1482628760199297,,0.9995213404532843,323,B0007_N19,False
13,1.8791402588219912,,32.01519486562263,1.8373334017800602,,0.9993613053624983,322,B0007_N19,False
14,1.8793911643982855,,25.116315606444577,0.17119454463833758,,0.9996676483511125,321,B0007_N19,False
15,1.8803778318297624,,31.82884276338832,1.8140478146220018,,0.9999992388786492,320,B0007_N19,False
16,1.8741713784348457,,25.160222904203618,0.1953176955646887,,0.996788634981551,319,B0007_N19,False
17,1.8678708997546285,,31.670955434848512,1.7891247588027237,,0.9942569514199068,318,B0007_N19,False
18,1.868348441290398,,25.20589019437573,0.2170456104718772,,0.9942750316904735,317,B0007_N19,False
19,1.8693295065872015,,31.50645465551212,1.7647102247585846,,0.9942568363053075,316,B0007_N19,False
20,1.8695323209035397,,25.18310985625777,0.23864951089546835,,0.9943784428210238,315,B0007_N19,False
21,1.86865300686745,,31.31132632062282,1.7409527231960567,,0.9940243011073817,314,B0007_N19,False
22,1.8648559207473896,,24.38271130741447,0.0072269940339452915,,0.9918193125263252,313,B0007_N19,False
23,1.8621427751874409,,25.59570994456987,0.2792034360172661,,0.990122767823088,312,B0007_N19,False
24,1.858881677920012,,31.378003596345057,1.7057471822533015,,0.9887934499137269,311,B0007_N19,False
25,1.8580812303784326,,25.682054806277268,0.3004225833727845,,0.9884309439402247,310,B0007_N19,False
26,1.8574932989508368,,31.20564751029548,1.6805680485193346,,0.988395903299023,309,B0007_N19,False
27,1.857580766826081,,25.579349887733773,0.32283274054886885,,0.9885444578623751,308,B0007_N19,False
28,1.858485581212998,,30.94232454682611,1.6570777923606217,,0.9885544546095295,307,B0007_N19,False
29,1.8590776960539488,,25.587820101801867,0.3491122046833157,,0.9888046654211488,306,B0007_N19,False
30,1.859227556003313,,30.72345603708746,1.6344616046813578,,0.9887886093582926,305,B0007_N19,False
31,1.8600872528908041,,25.575093236020365,0.3707937321022126,,0.9884855072841983,304,B0007_N19,False
32,1.8588128063966738,,30.55061406545143,1.6088785417947948,,0.9876785868200428,303,B0007_N19,False
33,1.8544107724156187,,25.643074597226796,0.3941272098330757,,0.9848415268544205,302,B0007_N19,False
34,1.8494306922460135,,30.431394652779467,1.5877383783591508,,0.9825263428236615,301,B0007_N19,False
35,1.8494611466180793,,25.772337688477986,0.42201382817859734,,0.9826763349632298,300,B0007_N19,False
36,1.8490998853584781,,30.35140583598861,1.5662423534416003,,0.9829390205452454,299,B0007_N19,False
37,1.848944973481531,,25.862467500693988,0.4454253569143877,,0.9830540454040438,298,B0007_N19,False
38,1.852345942775227,,30.33521553121888,1.5404972083838195,,0.9849047294088447,297,B0007_N19,False
39,1.8700706746473357,,26.345912910152155,0.46308223273791316,,0.9934055253192191,296,B0007_N19,False
40,1.8821067207714837,,30.644560843133124,1.5116232582968703,,1.0002155046035701,295,B0007_N19,False
41,1.8827315315092796,,26.791790868376992,0.4861010518672134,,1.000619984496019,294,B0007_N19,False
42,1.8826141023652234,,30.668302206145,1.4887442160129054,,1.0005113240660721,293,B0007_N19,False
43,1.8824830608574923,,26.60770181169505,0.5078264380814487,,1.0003166680005249,292,B0007_N19,False
44,1.8809197997329967,,30.192781051358825,1.4630312628555278,,0.9997823187257794,291,B0007_N19,False
45,1.8758193139802297,,26.329594163827952,0.5293433672611116,,0.9970023318267214,290,B0007_N19,False
46,1.8717843866618833,,29.794103782687372,1.4357272308460314,,0.995208074116381,289,B0007_N19,False
47,1.8703680016479405,,26.241574310651465,0.5556315323847137,,0.994892332830116,288,B0007_N19,False
48,1.8705947757867416,,29.604172641722915,1.4186223592113216,,0.9947631479879151,287,B0007_N19,False
49,1.8698473137618092,,26.261861095932545,0.5822756973257346,,0.9946661185974462,286,B0007_N19,False
50,1.869188960957575,,29.374202622201857,1.3956196963425096,,0.9935945323454685,285,B0007_N19,False
51,1.8638418758197937,,26.248513763778398,0.6077851239040779,,0.9906477200298309,284,B0007_N19,False
52,1.8601088935266452,,29.179721305070533,1.3737716068543386,,0.988707371362008,283,B0007_N19,False
53,1.8602454622946338,,26.237950571784477,0.6307586924715372,,0.9889307485510037,282,B0007_N19,False
54,1.8608048333752998,,28.972141376065032,1.3484423939776473,,0.9891262766261527,281,B0007_N19,False
55,1.8608255750722236,,26.209174468025534,0.6549513291041398,,0.9888164038173967,280,B0007_N19,False
56,1.8576710446253084,,28.849809397705823,1.3255262761590054,,0.9877066895615209,279,B0007_N19,False
57,1.8509139356466302,,26.344209684244305,0.6779694802779639,,0.9847268687917746,278,B0007_N19,False
58,1.847912948053354,,28.7731078250356,1.2987625566705447,,0.9827631672926327,277,B0007_N19,False
59,1.848524608614535,,26.43962110116228,0.6998621967867156,,0.9830813218921608,276,B0007_N19,False
60,1.852727354002077,,28.86928364513532,1.2732064320761765,,0.9856759432522696,275,B0007_N19,False
61,1.8643849202048324,,23.96889599105965,-0.002319408487588412,,0.991857057111559,274,B0007_N19,False
62,1.8754700734821694,,26.54801879185961,0.7350512312746914,,0.9979668059718888,273,B0007_N19,False
63,1.8791768958516446,,28.776909333609368,1.2418600565341367,,0.9995831673985107,272,B0007_N19,False
64,1.868465937912279,,27.021396590912786,0.763036256297112,,0.9939684280563648,271,B0007_N19,False
65,1.8600690281384473,,28.78734066806574,1.21824814093428,,0.9894816143872225,270,B0007_N19,False
66,1.8550288327309468,,26.922383155223798,0.7845681149050361,,0.9866677532667705,269,B0007_N19,False
67,1.8505064614759401,,28.365731821813508,1.193106737696974,,0.9843477391957853,268,B0007_N19,False
68,1.84780885237572,,26.606501562446923,0.8081577250313688,,0.9829567681748037,267,B0007_N19,False
69,1.8442658231034088,,28.004820244779186,1.1687241940577957,,0.980879472543832,266,B0007_N19,False
70,1.8394180525662738,,26.625601113568276,0.8310577725846295,,0.9781498394698197,265,B0007_N19,False
71,1.8372671936596556,,28.018948913848785,1.1454910337611492,,0.9766707677175196,264,B0007_N19,False
72,1.837144750755813,,27.181880890771335,0.8563360051580339,,0.9767998247312818,263,B0007_N19,False
73,1.8363767569377603,,28.199686697258162,1.121253385374758,,0.976387763119558,262,B0007_N19,False
74,1.833797594098589,,27.07365300627928,0.8767188084068293,,0.9747767625704236,261,B0007_N19,False
75,1.8299192159610154,,27.830285629783106,1.0972432634849267,,0.9726748480161262,260,B0007_N19,False
76,1.8249202353804177,,26.95021050674314,0.9022428508656196,,0.9700996721094383,259,B0007_N19,False
