cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL
0,2.0404818846805455,,24.558926433952568,0.001126631808044469,,1.0131961796031559,354,B0006_E14,False
1,2.035707266793938,,32.008201564954575,1.9139070628356218,,1.0109011820077234,353,B0006_E14,False
2,2.031324255018966,,25.6882291953505,0.1948368213508992,,1.008599760864726,352,B0006_E14,False
3,2.026389902670767,,31.384333600416767,1.7237154532661982,,1.006152373491616,351,B0006_E14,False
4,2.020738295156109,,26.47473514206451,0.39323547444706575,,1.0033125459941157,350,B0006_E14,False
5,2.015777271497158,,30.646550279717978,1.5299127402470802,,1.0005927852336463,349,B0006_E14,False
6,2.0143682700765995,,27.150608327240846,0.5810504185049177,,0.9998433423346155,348,B0006_E14,False
7,2.013325555891069,,29.882630441902556,1.3377358777180786,,0.9996589782339333,347,B0006_E14,False
8,2.009009327172387,,32.066082687425144,1.8019066438061726,,0.9977418224474135,346,B0006_E14,False
9,2.002408267495581,,32.07484866170604,1.8648610710648246,,0.9948444524066279,345,B0006_E14,False
10,2.003544865772195,,32.11710101526402,1.8276106928215963,,0.9951444996261021,344,B0006_E14,False
11,2.0106000260298003,,32.114434918061896,1.8200236754193713,,0.9981762883050077,343,B0006_E14,False
12,2.014275497808152,,32.12140535677008,1.869783170050787,,0.9998767603878058,342,B0006_E14,False
13,2.0137228744873066,,32.108915951129504,1.807171673084755,,0.9997631228229552,341,B0006_E14,False
14,2.00693686646632,,29.89589344848796,1.3494638186596049,,0.9961577424984047,340,B0006_E14,False
15,1.9857619282129615,,27.02816368167506,0.5606665912199174,,0.9858568245856932,339,B0006_E14,False
16,1.9699425336977663,,30.581031580464156,1.542939910047587,,0.9777834486770599,338,B0006_E14,False
17,1.9695806289367475,,26.270969433493324,0.3680934901898959,,0.9776167919037845,337,B0006_E14,False
18,1.9678537584540357,,31.216558462437916,1.7327203038320416,,0.9771376879482925,336,B0006_E14,False
19,1.962382984349661,,25.507897490352104,0.1709783864265977,,0.9745335494232761,335,B0006_E14,False
20,1.9573586889497363,,31.89118616044191,1.9248923582867743,,0.9717631220222543,334,B0006_E14,False
21,1.9519081515594023,,24.8366816109348,0.016776525411958246,,0.9690415763228013,333,B0006_E14,False
22,1.9462118038350833,,31.63917540265507,1.8959694777292309,,0.9665210645226284,332,B0006_E14,False
23,1.9423987372220226,,25.619483670461555,0.21385541374635839,,0.9646600658390554,331,B0006_E14,False
24,1.9392187742666478,,24.987132014807326,0.0005863218674444712,,0.962929203672114,330,B0006_E14,False
25,1.936168559383096,,30.847375500818487,1.60490213464882,,0.9615700266232257,329,B0006_E14,False
26,1.9311184445588905,,32.21096898849449,0.5019222920094348,,0.9591045094575982,328,B0006_E14,False
27,1.9262516662163573,,32.24353048934766,1.4144682488981273,,0.9562567724630673,327,B0006_E14,False
28,1.9211069434847736,,32.1389512442241,1.8360500865285005,,0.9533998495765516,326,B0006_E14,False
29,1.9151675655366796,,32.109291526315054,1.9070097275479065,,0.950640571178168,325,B0006_E14,False
30,1.9100532058994142,,28.04531646538502,0.8904131112450329,,0.9478480110329701,324,B0006_E14,False
31,1.905959889758167,,28.505355109736367,1.0289492541036247,,0.9452741716165899,323,B0006_E14,False
32,1.8997516451410892,,28.608213749696816,1.0829561640546836,,0.9427729644062753,322,B0006_E14,False
33,1.894093137783617,,27.662945205909708,0.8378809516950374,,0.940072129022917,321,B0006_E14,False
34,1.8875643956978327,,29.301407719164867,1.274486365846897,,0.9372960171607815,320,B0006_E14,False
35,1.882630278493702,,27.070070936417377,0.6445757556342406,,0.9347866011932405,319,B0006_E14,False
36,1.8777536771110694,,30.02760191583235,1.4645373727708129,,0.9322806994340593,318,B0006_E14,False
37,1.872444667452329,,26.371147848002767,0.4500019409215544,,0.9297898022943504,317,B0006_E14,False
38,1.868013135168416,,32.01668167892,1.9639144828551993,,0.9277361060549689,316,B0006_E14,False
39,1.8679341394128823,,32.04154134086335,1.77700405624462,,0.9276213944067506,315,B0006_E14,False
40,1.8717605445196075,,31.46255729540534,1.8473435397971332,,0.9298840615456774,314,B0006_E14,False
41,1.924990495575002,,25.106980252518277,0.06211896162395946,,0.9346168974110897,313,B0006_E14,False
42,1.9783435668407277,,31.621371050523557,1.97542247782496,,0.9343344667656698,312,B0006_E14,False
43,1.969403989805381,,25.89246118520943,0.13221679740780673,,0.9356656067623985,311,B0006_E14,False
44,1.9578367923587976,,31.299523668595185,1.7818870301777623,,0.9398059808082992,310,B0006_E14,False
45,1.9519415411615935,,27.293868848597146,1.7622076997369387,,0.9405589973458546,309,B0006_E14,False
46,1.9461075048385468,,30.58520919673199,1.9478586217346678,,0.9360869272939506,308,B0006_E14,False
47,1.9370761418308606,,26.645132428686214,0.5184865877763841,,0.9380567871096751,307,B0006_E14,False
48,1.92787583864664,,29.412962413593643,1.3969863150361532,,0.9424141429885097,306,B0006_E14,False
49,1.9313153524688442,,27.69934583141354,1.8486155948089167,,0.9452258137427528,305,B0006_E14,False
50,1.9410392742603082,,29.027250239594384,1.9093583694661582,,0.9481384321839303,304,B0006_E14,False
51,1.9325079284421165,,27.617087595230704,0.9035107641867034,,0.9439309752359225,303,B0006_E14,False
52,1.911592110250666,,27.936838374756427,1.013264218685371,,0.9498956592510696,302,B0006_E14,False
