cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL
0,1.8605439250825626,,23.804202584201064,-0.0011641189325816773,,1.0114723969262214,274,B0018_E17,False
1,1.854702796546589,,31.709688046383796,1.9394795344858788,,1.0084220622591795,273,B0018_E17,False
2,1.8492521744314698,,24.96686430725997,0.12990830613699272,,1.0052879551086962,272,B0018_E17,False
3,1.843813181068865,,31.339722243996597,1.814346036655233,,1.0021846763448263,271,B0018_E17,False
4,1.8415688674245088,,25.007949685795765,0.269560179466006,,1.000870617063696,270,B0018_E17,False
5,1.8397124904944417,,30.24181115866379,1.6793000589395022,,0.99988552285146,269,B0018_E17,False
6,1.8355066187759714,,24.972519009787394,0.3972518804059682,,0.9977888746919238,268,B0018_E17,False
7,1.8321375354081935,,29.209162873130254,1.5464676109740263,,0.9956121176094223,267,B0018_E17,False
8,1.831623343291795,,26.146508778907922,0.5297430199288408,,0.9954288515956122,266,B0018_E17,False
9,1.832296762751485,,29.80232209725566,1.4178892862865995,,0.9957794383407835,265,B0018_E17,False
10,1.8314279632423816,,27.130690421846122,0.6650821556736751,,0.9953491181022697,264,B0018_E17,False
11,1.8293334562645773,,29.44712154569234,1.2830329411977632,,0.9943386988300019,263,B0018_E17,False
12,1.8263176407558366,,27.4127213596062,0.7914612371059205,,0.9927008047798384,262,B0018_E17,False
13,1.8225546028078505,,28.594321216265158,1.1518788856953974,,0.9908114996901343,261,B0018_E17,False
14,1.8195527662327031,,27.538223745958764,0.9251200426702779,,0.9890141082358613,260,B0018_E17,False
15,1.816372541319052,,27.712973637422976,1.0216111447786744,,0.987400339358145,259,B0018_E17,False
16,1.8120576706273237,,27.74676736268307,1.0598386957273496,,0.9852352896003828,258,B0018_E17,False
17,1.8068289820836472,,27.033655194102625,0.8928878571065113,,0.9824378199317452,257,B0018_E17,False
18,1.8076476187961137,,28.097815921077732,1.1901296747550243,,0.9828602447082658,256,B0018_E17,False
19,1.8170448498149014,,26.481330471485617,0.758720191239064,,0.9879181463771732,255,B0018_E17,False
20,1.820703859181436,,28.8231408500237,1.3283698678018625,,0.9899944915281288,254,B0018_E17,False
21,1.8157635956874385,,26.45288034247919,0.6318659417131733,,0.9871742617450728,253,B0018_E17,False
22,1.81124440523317,,29.498578034951198,1.4605079203102496,,0.9844733933169761,252,B0018_E17,False
23,1.8079292851902609,,25.82985280560454,0.4982053671656771,,0.982514757059808,251,B0018_E17,False
24,1.8032597981409568,,29.731945178340517,1.593167631629118,,0.9802774631027916,250,B0018_E17,False
25,1.7962961415159382,,24.916494214509694,0.36862326341086377,,0.9765836284636517,249,B0018_E17,False
26,1.7902901387091426,,29.76611419264054,1.7212559091632085,,0.9731490352630258,248,B0018_E17,False
27,1.7873709181907136,,24.075321215133606,0.2322983163773058,,0.971198178464674,247,B0018_E17,False
28,1.7838855704019667,,30.02366088901767,1.9934868585452852,,0.9693373605001794,246,B0018_E17,False
29,1.782687919134056,,23.619623693681532,1.817061643991916,,0.9685979195162073,245,B0018_E17,False
30,1.7810307176083187,,30.800186226382216,1.9798597893735623,,0.9679290887006915,244,B0018_E17,False
31,1.776358479203783,,24.137289988474265,0.03609459745691754,,0.965431234702378,243,B0018_E17,False
32,1.771592921867578,,31.10062654877631,1.9038594544659297,,0.9628255254603314,242,B0018_E17,False
33,1.7703153802262934,,24.86916313334824,0.16813839053645124,,0.9620922524311362,241,B0018_E17,False
34,1.7692466629076524,,30.685395061105023,1.7708200275509198,,0.9614448546332796,240,B0018_E17,False
35,1.7627531740444033,,25.003109077988096,0.29830293766424076,,0.9579586880298708,239,B0018_E17,False
36,1.75526543905765,,29.773493085310584,1.6394467366108465,,0.9540315901336209,238,B0018_E17,False
37,1.7506699736808342,,25.01128950242299,0.43141313496475053,,0.9517845413914893,237,B0018_E17,False
38,1.747383702780986,,28.756876282926704,1.5125620138821678,,0.9497957634914121,236,B0018_E17,False
39,1.743496668066715,,24.98083217537957,0.5687053376594378,,0.9475727180586727,235,B0018_E17,False
40,1.7396168080477927,,27.919063238497007,1.3811909683087145,,0.9452443749457845,234,B0018_E17,False
41,1.7360791619845075,,25.257231310942515,0.6989784981824771,,0.9435304330421733,233,B0018_E17,False
42,1.732617360545228,,27.275395933147994,1.2477803211341953,,0.9419741691946165,232,B0018_E17,False
43,1.7240665025979893,,25.814574323302843,0.8307749877722997,,0.9377001755569437,231,B0018_E17,False
44,1.7126974429202946,,26.907635682903763,1.1172961306350595,,0.9315685833608901,230,B0018_E17,False
45,1.7083170093937283,,26.30774606793968,0.961259166935915,,0.9291653603813688,229,B0018_E17,False
46,1.709861936991594,,26.36601652950639,0.9821345467411693,,0.9299953384753943,228,B0018_E17,False
47,1.7097628185770097,,26.740567016951896,1.091442857676982,,0.9298636660425449,227,B0018_E17,False
48,1.708074041288193,,25.852728364921948,0.8500802268174501,,0.9288564533889428,226,B0018_E17,False
49,1.714772304943436,,27.240726900798606,1.2226578795037044,,0.9327377214305669,225,B0018_E17,False
50,1.7353875709415314,,25.3089109277692,0.7183308515479235,,0.933743781880199,224,B0018_E17,False
51,1.746624799399321,,27.98534325203197,1.3555671081415,,0.9324046784220664,223,B0018_E17,False
52,1.7387010058648698,,25.672157090277224,0.5880982617078732,,0.9358688357871627,222,B0018_E17,False
53,1.7313703762738306,,29.20350996627885,1.4899946720689317,,0.9414830933273212,221,B0018_E17,False
54,1.7262597938067274,,25.689154008470993,0.4579178840474935,,0.9386430653672049,220,B0018_E17,False
55,1.7216110768176418,,30.001940368722337,1.6244092443987799,,0.9358610941054413,219,B0018_E17,False
56,1.716783512477006,,25.200566982809935,0.32739297139947854,,0.9331317812592496,218,B0018_E17,False
57,1.7117451695394954,,30.422818559013702,1.753583234009472,,0.9301536951637773,217,B0018_E17,False
58,1.7054638829032738,,24.50846973374996,0.1935907719456452,,0.9269029325278774,216,B0018_E17,False
59,1.699478109929307,,30.60290490992125,1.8838830538025382,,0.9237137160752861,215,B0018_E17,False
60,1.696634572861639,,23.744905034778782,0.05903782083259348,,0.9223037537374995,214,B0018_E17,False
61,1.6937898952871586,,30.942925257666513,2.0041627074032577,,0.9208579467420168,213,B0018_E17,False
62,1.6880312906711663,,23.787235718422316,0.0739395968079665,,0.9176532924197679,212,B0018_E17,False
63,1.6819618238409988,,30.472432431040325,1.8709920891097565,,0.9145229495783885,211,B0018_E17,False
64,1.6789393835239754,,24.518198840976527,0.20571938769378068,,0.9129533490518378,210,B0018_E17,False
65,1.6769132316304178,,30.32225939324431,1.7372249109977824,,0.9115869228366739,209,B0018_E17,False
66,1.6717521061359908,,25.27077610680619,0.34009650455563345,,0.9089404560795157,208,B0018_E17,False
67,1.6664365213981454,,30.016766631371304,1.602158896839062,,0.9059844204572268,207,B0018_E17,False
68,1.6621686816590402,,25.659994524851335,0.4660196540792489,,0.9036918918414999,206,B0018_E17,False
69,1.657792615843611,,29.315370527722237,1.4687904823480609,,0.9015433372923484,205,B0018_E17,False
70,1.6533761695717069,,25.836971982344036,0.5968887071722281,,0.8991933534427462,204,B0018_E17,False
71,1.6492596269584119,,28.559970795592474,1.3373075924434963,,0.8969180624153484,203,B0018_E17,False
72,1.6442402309911088,,26.158768104567933,0.727357461990092,,0.894539978289742,202,B0018_E17,False
73,1.6396824149302456,,27.844822585807307,1.2056237657750686,,0.8919485533378232,201,B0018_E17,False
74,1.6346654990593525,,26.531127374211838,0.8638639610941181,,0.8892521548067487,200,B0018_E17,False
75,1.6296709295366687,,27.375882881825806,1.0751703077389032,,0.886217620114981,199,B0018_E17,False
76,1.6257991268706706,,27.191701503820664,0.9934088499718017,,0.8841394510162687,198,B0018_E17,False
77,1.6239522640192057,,27.137010253640756,0.9430492816180118,,0.8826093977407926,197,B0018_E17,False
78,1.6207936007579398,,27.95359913650363,1.1267343798726832,,0.8807680889929828,196,B0018_E17,False
79,1.6166407054177645,,26.827156750765184,0.8126589488179592,,0.8786854365026961,195,B0018_E17,False
80,1.6256868922523116,,28.226846317490168,1.2618917734086044,,0.8835952802572672,194,B0018_E17,False
81,1.655124784170006,,25.611701759931623,0.6813876047562619,,0.8814830319021567,193,B0018_E17,False
82,1.6715405363676243,,28.450952452963826,1.389634597944457,,0.8862458008611539,192,B0018_E17,False
83,1.6583919881829419,,25.47287682179101,0.550384115620775,,0.8883927428758244,191,B0018_E17,False
84,1.6465319040184543,,29.035608114121136,1.5211955537695696,,0.895364412146199,190,B0018_E17,False
85,1.6383834383131366,,24.74603611794743,0.4134421000778729,,0.8908920168412701,189,B0018_E17,False
86,1.6308695288171056,,29.31888758300906,1.6535446596244234,,0.8864308439032562,188,B0018_E17,False
87,1.6234980189069725,,24.015977081369957,0.28193069756154343,,0.8821910771583811,187,B0018_E17,False
88,1.6160919321067277,,29.6553945923967,1.785106075745549,,0.8783425777471057,186,B0018_E17,False
89,1.6128809761105447,,23.303945309741756,0.15416876270345942,,0.876893775771726,185,B0018_E17,False
90,1.610013858518851,,29.87813064371143,1.920498506396693,,0.8753082766088275,184,B0018_E17,False
91,1.6022529391024296,,22.65991354308689,0.024139386808483727,,0.8713829391136398,183,B0018_E17,False
92,1.5948255922705887,,30.092995836920668,1.9623898715097319,,0.8672802098648869,182,B0018_E17,False
93,1.6360029120810349,,32.466145049748405,3.4962591456305954,,0.8653502477968557,181,B0018_E17,False
94,1.678735217130236,,23.94348764702393,0.31616344311084743,,0.8682476702283617,180,B0018_E17,False
95,1.7213460046119766,,29.487505645231476,1.7684538798439757,,0.8714463775992785,179,B0018_E17,False
96,1.7222637218658416,,24.50940609687932,0.311365286944656,,0.8669752425911452,178,B0018_E17,False
97,1.7174319048759508,,29.252924982773823,1.6357660293931358,,0.8620710420708857,177,B0018_E17,False
98,1.7084995267476044,,24.913473564624326,0.4415751697522668,,0.8649348994089541,176,B0018_E17,False
99,1.6982249611847633,,28.621192907395635,1.4976644548677642,,0.8688142392073542,175,B0018_E17,False
100,1.6885548141164124,,25.299397368265364,0.5695268763094667,,0.8643926376850481,174,B0018_E17,False
101,1.6802541963733808,,28.111799217578916,1.3660381036147389,,0.8674189521573078,173,B0018_E17,False
102,1.6720992122707088,,25.723651582617638,0.6991868658205788,,0.8668444295722837,172,B0018_E17,False
103,1.6639273404642763,,27.633356705497132,1.2337936785467454,,0.8699415982119337,171,B0018_E17,False
104,1.6625422697511993,,26.5562993285823,0.8327118315165354,,0.8654967122924168,170,B0018_E17,False
105,1.6650674124562965,,27.827451610177054,1.1052416411069015,,0.8631863739325604,169,B0018_E17,False
106,1.6611169271031734,,27.29962664234801,0.968017320667148,,0.8610848122403779,168,B0018_E17,False
107,1.6513480056780385,,27.239807158933665,0.9780895417451231,,0.8596188466410737,167,B0018_E17,False
108,1.6417714845686964,,27.608847425894588,1.107699545030593,,0.8586090884235181,166,B0018_E17,False
109,1.6317005014794113,,26.629023054698557,0.8478911490317906,,0.8537956222889512,165,B0018_E17,False
