cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL
0,1.8666121005227359,,24.62442936757326,0.01137708235736413,,1.0135881571790892,319,B0005_A15,False
1,1.8580757049131893,,32.3365095094221,1.904922917575917,,1.0112614397132655,318,B0005_A15,False
2,1.8525716424384964,,25.920054478525092,0.2462381462727072,,1.0090079895261652,317,B0005_A15,False
3,1.846400392385666,,31.53503538668882,1.674221676607893,,1.0057825609666728,316,B0005_A15,False
4,1.840141327783864,,26.819247521214862,0.4580154809044029,,1.00362791733567,315,B0005_A15,False
5,1.8384556542362873,,30.57810497078801,1.4434609509786809,,0.9998999746599464,314,B0005_A15,False
6,1.8379504314473294,,27.6946815736472,0.6856969945197824,,1.0004056240718797,313,B0005_A15,False
7,1.838211708474102,,29.655099913227623,1.2184394906920433,,1.0002765769660786,312,B0005_A15,False
8,1.838085187651875,,28.357316551722796,0.927116506221308,,0.9997933924519555,311,B0005_A15,False
9,1.837894205868429,,28.67097664529641,1.012575347929332,,1.0002353100930188,310,B0005_A15,False
10,1.8365161222984514,,29.220647956166406,1.1462613061228537,,1.000249662305609,309,B0005_A15,False
11,1.839575097498287,,27.805420282780148,0.7534377419995457,,0.9997347889126318,308,B0005_A15,False
12,1.838429735755731,,30.14160899485538,1.346221603441646,,0.9997100671261847,307,B0005_A15,False
13,1.835174369453402,,27.133861319593635,0.5276660179667737,,0.9978079668187094,306,B0005_A15,False
14,1.8299560576180751,,31.021383689464646,1.5806016926586137,,0.9947817192204101,305,B0005_A15,False
15,1.8242868583272995,,26.19782646700293,0.2994904202562996,,0.993855622015397,304,B0005_A15,False
16,1.8221895884922796,,31.75980114959607,1.802505941405029,,0.9935178371414517,303,B0005_A15,False
17,1.8227868488236767,,25.24684613816546,0.07807810425144884,,0.9928386136006442,302,B0005_A15,False
18,1.8216270717185423,,32.19150380253213,1.9737384512755354,,0.9922739890769016,301,B0005_A15,False
19,1.8229194373995141,,25.377640846657226,0.13809714286255995,,0.9930874313691168,300,B0005_A15,False
20,1.8212531867693331,,31.318300954986626,1.7539921963984872,,0.9923930351456096,299,B0005_A15,False
21,1.8181977306595392,,25.06225360270287,0.013334570072357938,,0.9906894545459677,298,B0005_A15,False
22,1.8120597693864235,,26.897580314674542,0.4885761838600876,,0.9880610327361296,297,B0005_A15,False
23,1.811748591216847,,30.342847296521068,1.4232327642410305,,0.9876639301874413,296,B0005_A15,False
24,1.8127624053631848,,27.75217575508545,0.7209148085826014,,0.9875638564974769,295,B0005_A15,False
25,1.8136344228122188,,29.294207608180937,1.1986323670175791,,0.9881221296628632,294,B0005_A15,False
26,1.813324903917917,,28.26214689400903,0.9550903444415194,,0.9890363223283878,293,B0005_A15,False
27,1.8092469155993673,,28.358540658933777,0.9711224160244852,,0.9866564200874648,292,B0005_A15,False
28,1.8064994203912281,,29.04044262623845,1.1772847643655626,,0.9831896491055896,291,B0005_A15,False
29,1.8066015893010576,,27.380956311253623,0.7455121273791345,,0.9823127958642859,290,B0005_A15,False
30,1.8053875985984493,,29.716206208293368,1.3969131842645686,,0.9818269793712242,289,B0005_A15,False
31,1.8038674282445735,,26.526483844358342,0.500277909096988,,0.9820384968999137,288,B0005_A15,False
32,1.800833486082502,,30.573658107457398,1.6316571100749806,,0.9822116224046201,287,B0005_A15,False
33,1.801816611000426,,25.6796457453749,0.29543236358505953,,0.9812375808853979,286,B0005_A15,False
34,1.801122069625633,,31.452398996324376,1.8687986009993132,,0.9820240346696515,285,B0005_A15,False
35,1.8005622830536119,,24.856377070928655,0.06732313691198787,,0.9819688902797353,284,B0005_A15,False
36,1.8032344286170339,,31.762996719804782,1.949754700031895,,0.9817803427608428,283,B0005_A15,False
37,1.8250024776635931,,25.723862770093067,0.17498730584519412,,0.9782389776116304,282,B0005_A15,False
38,1.8488748759980407,,31.515276028748993,1.7227383323785626,,0.9795115383950171,281,B0005_A15,False
39,1.84697167652187,,26.989116492826028,0.4139425785886732,,0.9746423972334453,280,B0005_A15,False
40,1.8422277228498907,,30.783944385724777,1.5051768334852254,,0.9720990905179877,279,B0005_A15,False
41,1.8359100811879079,,27.455304189371482,0.6431079141569366,,0.9730131754930023,278,B0005_A15,False
42,1.8315665108717953,,29.601464229790718,1.2760314031755071,,0.972577295893029,277,B0005_A15,False
43,1.8268469550689148,,27.97797425700833,0.8696776595518587,,0.9725127907954613,276,B0005_A15,False
44,1.8244011163029856,,28.488794051709775,1.0437698746246302,,0.9741184113000573,275,B0005_A15,False
45,1.8238168880895176,,28.632928040776218,1.0884257889820081,,0.971464271544243,274,B0005_A15,False
46,1.8232324434211675,,27.63122030264085,0.8153956688529594,,0.969272320947508,273,B0005_A15,False
47,1.821756005352008,,29.357452579191566,1.3234610854359914,,0.9711169030217865,272,B0005_A15,False
48,1.818716945534563,,26.655544239525465,0.5761735870786453,,0.9714998170972252,271,B0005_A15,False
49,1.814984416399501,,30.04931325422135,1.5291552837405904,,0.9666456853398135,270,B0005_A15,False
50,1.8140349090160162,,25.63562504418616,0.3546447058240713,,0.968348963292668,269,B0005_A15,False
51,1.8131787277584683,,30.678685834844647,1.7476385007841528,,0.9695498837001907,268,B0005_A15,False
52,1.813409875753616,,24.678698537068225,0.12484197471611465,,0.9653359594381734,267,B0005_A15,False
53,1.8156971888305053,,31.58600293789797,1.9848702778452265,,0.9678111543865833,266,B0005_A15,False
54,1.8091331425096757,,24.780617267986894,0.08322577690883493,,0.9680321689760539,265,B0005_A15,False
55,1.801534090567362,,30.912238037978973,1.8006909695195055,,0.9650796418156236,264,B0005_A15,False
56,1.8028639685100512,,25.4937034786974,0.3153641893273372,,0.9656732054967878,263,B0005_A15,False
57,1.8080003453432656,,30.15863745863714,1.5766458472875986,,0.9666277906384978,262,B0005_A15,False
58,1.8261986302364033,,24.51475722288267,0.002020407574197405,,0.9708289779304001,261,B0005_A15,False
59,1.8438266956469795,,26.558659700263096,0.6612359893672305,,0.9732504221859118,260,B0005_A15,False
60,1.8501770712826178,,29.020099917435008,1.2281694466388122,,0.9712696657308239,259,B0005_A15,False
61,1.8371128850700227,,27.762878236183376,0.8782146033867617,,0.9674509954064657,258,B0005_A15,False
62,1.826742648222881,,28.147060281547848,1.0065459608052763,,0.9709828361272735,257,B0005_A15,False
63,1.8207116419520462,,28.534274014433425,1.1225898633319344,,0.974443513006028,256,B0005_A15,False
64,1.8164446210919571,,26.962401138920576,0.7925188464740266,,0.9711966131532677,255,B0005_A15,False
65,1.8097750998427387,,28.958210299515056,1.3512877263659158,,0.9668179250052465,254,B0005_A15,False
66,1.8057301004542288,,25.818474335079458,0.5668332142505172,,0.968936571503407,253,B0005_A15,False
67,1.802104122887868,,29.639598929905038,1.5817960009386327,,0.9711623898117718,252,B0005_A15,False
68,1.8026820859975836,,25.104114607268887,0.3338285712677227,,0.9679338273488256,251,B0005_A15,False
69,1.7994843788829065,,31.101190676177026,1.795117029151942,,0.9696159459444001,250,B0005_A15,False
70,1.7951999714670615,,24.24858042285731,0.09774602184456563,,0.976919896713927,249,B0005_A15,False
71,1.7919509913997105,,31.642173077191753,1.9913420146921625,,0.9744275866638199,248,B0005_A15,False
72,1.7866966045678445,,24.143664553542706,0.12192551755411316,,0.9724032286913121,247,B0005_A15,False
73,1.7845860181737592,,30.575930077676045,1.7794540820289715,,0.9709728269010445,246,B0005_A15,False
74,1.7787520604573508,,24.7416948018389,0.36219694244106654,,0.9681936613563181,245,B0005_A15,False
75,1.7767603848611329,,29.52151210221006,1.5624175745646771,,0.9651538424106367,244,B0005_A15,False
76,1.7746572697266596,,25.760068680893273,0.5949330937963522,,0.9650271082033021,243,B0005_A15,False
77,1.773811702072708,,28.967573704978815,1.3287322013286744,,0.9647516292646353,242,B0005_A15,False
78,1.771839155326917,,27.30792327976533,0.8054212835027714,,0.9644395484406003,241,B0005_A15,False
79,1.7673618929070676,,28.58201989426913,1.09413652973226,,0.9624925243174514,240,B0005_A15,False
80,1.7639178794281156,,28.44469828050178,1.0323022650838585,,0.9606177104957982,239,B0005_A15,False
81,1.763788310480101,,27.665593059537482,0.8565196063423731,,0.960964408071465,238,B0005_A15,False
82,1.7684743935161658,,28.92231788278508,1.2481124570235373,,0.9624507507314419,237,B0005_A15,False
83,1.7712102748526337,,26.317837324004046,0.6295867173674741,,0.9614995059234123,236,B0005_A15,False
84,1.770246126368019,,29.65755966798821,1.4779874885542854,,0.9593988829255966,235,B0005_A15,False
85,1.7663294688167253,,25.13577597928029,0.41414686143945845,,0.9560753370012246,234,B0005_A15,False
86,1.7517633083821926,,30.28599322408406,1.7261680037229339,,0.9537152086087131,233,B0005_A15,False
87,1.746848575681096,,24.01035330936647,0.18919781227419752,,0.9505799463555298,232,B0005_A15,False
88,1.741817269029802,,30.980195249495534,1.9296436344383114,,0.9491270123678746,231,B0005_A15,False
89,1.7401195448060305,,23.420132915464773,0.03600788548850121,,0.9471885036102878,230,B0005_A15,False
90,1.7368423575820837,,30.740402192079138,1.8445515360243212,,0.9472962277448761,229,B0005_A15,False
91,1.7687774821993607,,25.357047072012897,0.27086228553898883,,0.9450854651918453,228,B0005_A15,False
92,1.7890806126121042,,32.63305012146519,1.6264439402574533,,0.9426916354715333,227,B0005_A15,False
93,1.7860414477856073,,27.77091147572536,0.5067388006431934,,0.9409368148124367,226,B0005_A15,False
94,1.7770952651482566,,30.879542400465088,1.410193115985179,,0.9411407784776052,225,B0005_A15,False
95,1.7715764495379613,,27.765350315665916,0.7247768621764509,,0.9441853177108914,224,B0005_A15,False
96,1.7665456969509712,,29.216263371840004,1.1672048329211684,,0.9441717552197877,223,B0005_A15,False
97,1.7602400238581934,,28.124204711430977,0.9447362249635333,,0.9421521821760285,222,B0005_A15,False
98,1.7554805811932206,,27.937398846677883,0.9389571953755416,,0.945991925163147,221,B0005_A15,False
99,1.7498850890176887,,28.705288508262136,1.17187944229302,,0.953045434862135,220,B0005_A15,False
100,1.7434086649268357,,26.87091963592084,0.7186295905286814,,0.9509862028928672,219,B0005_A15,False
101,1.742013743450063,,29.63175725731193,1.4095510715863322,,0.9500824416025971,218,B0005_A15,False
102,1.741371967710185,,26.18612862815837,0.4921999883421136,,0.9489374449555459,217,B0005_A15,False
103,1.7376907425345505,,30.926891348852656,1.637859153438051,,0.9480005240933101,216,B0005_A15,False
104,1.7337495521519575,,25.26620085007945,0.26106383148775036,,0.9444250227572882,215,B0005_A15,False
105,1.7265662640351962,,31.480984376293915,1.8617550140624337,,0.9416763835337979,214,B0005_A15,False
106,1.7226306343570716,,24.19673119328754,0.046495165908053165,,0.9382482945347254,213,B0005_A15,False
107,1.7168989040174811,,31.702117374305086,1.9441332787698893,,0.9351166627654672,212,B0005_A15,False
108,1.7138496191301573,,24.660732235811604,0.20079312215177494,,0.9330327525190574,211,B0005_A15,False
109,1.7117408203480222,,30.676788766236033,1.722287846800488,,0.932685725210758,210,B0005_A15,False
110,1.7116692339338766,,25.645463669796687,0.4354773722425824,,0.9308659062556982,209,B0005_A15,False
111,1.7092575554398992,,30.1229719917289,1.5025700281052887,,0.9297140096643003,208,B0005_A15,False
112,1.7035884260366465,,27.136013531101394,0.668975605087274,,0.9273529848866718,207,B0005_A15,False
113,1.699070371239093,,29.559879538563703,1.2640599970181459,,0.9256152379191758,206,B0005_A15,False
